PolicyExecTime,EnvExecTime,ProcessExecTime,OriginalTaskAverageReturn,IRLLoss,Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss,Time,ItrTime
0.1364603042602539,1.0565965175628662,0.025609254837036133,-583.5840502951534,0.40550622,0,-153.7116967407608,-271.39593389517694,1.2350120925930241e-12,43,2.8378766,17.07946,164.7866869629956,-56.07372672855854,-778.3861837387085,1.0,3.4068188270452993e-09,-0.010084176436066628,0.0,0.007514691911637783,0.010084179842885455,2.3365120887756348,2.3365137577056885
0.11236429214477539,1.0502548217773438,0.024013757705688477,-620.9747246511556,0.15625021,1,-314.1628028015216,-518.0949435876669,0.5671445866245107,44,2.8323605,16.985508,226.28105341240328,-47.35949403140694,-1070.3215938806534,0.9972736,-3.4135467785745277e-09,-0.011617324315011501,0.0,0.00889444537460804,0.011617320901464723,3.755854845046997,1.417201042175293
0.12408161163330078,1.148474931716919,0.025285720825195312,-582.6405691955388,0.11266481,2,-342.84671145565324,-586.5111243988937,0.6962390733046657,42,2.8484192,17.260475,320.8907053779782,-53.04387874528766,-1519.5094854831696,1.0053252,1.6430520277666005e-09,-0.01714620366692543,0.0,0.007358361501246691,0.017146205309977458,5.273303985595703,1.5149650573730469
0.11586666107177734,1.0555827617645264,0.02579045295715332,-533.5955903946887,0.0817409,3,-459.0391258865649,-793.2630011516426,0.675723346666866,42,2.8562367,17.395937,363.7598032466913,-145.0128077864647,-1536.7840194702148,1.0092442,-3.3934423271375636e-08,-0.009231993928551674,0.0,0.0074439821764826775,0.009231959994128403,6.68338680267334,1.4080300331115723
0.12343478202819824,1.0790183544158936,0.02633810043334961,-521.4706250584524,0.06572641,4,-483.7360180531351,-801.0505165668691,0.7555047635361992,46,2.8562624,17.396385,356.09307071482635,-123.29870077967644,-1672.7336511611938,1.0092449,6.984919309616089e-09,-0.012547437101602554,0.0,0.008615851402282715,0.012547444086521864,8.14319109916687,1.457780122756958
0.1217660903930664,1.084641933441162,0.02647089958190918,-568.0755614045779,0.03172251,5,-609.198092497176,-1022.681601039892,0.7016285342154589,43,2.8633523,17.52016,337.43647499597967,-223.13389346003532,-1890.8114666938782,1.0129857,7.1720371863648325e-09,-0.012388492003083229,0.0,0.009930184110999107,0.012388499175120415,9.596131086349487,1.4508039951324463
0.11957263946533203,1.014066219329834,0.0261991024017334,-450.75604218478605,0.058899347,6,-554.737746142269,-887.5092138899014,0.6733605541495766,47,2.8484545,17.261084,383.14390555262827,-109.64393331110477,-1688.3725237846375,1.0054566,2.023976541920547e-09,-0.012495403178036213,0.0,0.006815901957452297,0.012495405202012755,10.990331888198853,1.3921122550964355
0.12973308563232422,1.1556873321533203,0.02759099006652832,-457.6112824280864,0.042136803,7,-643.1911333561276,-1100.638071224426,0.7200162984655889,42,2.8697934,17.633375,446.2583916560977,-104.60097516700625,-2185.1546425819397,1.0164174,-1.964194673576003e-08,-0.010193811729550362,0.0,0.007133025210350752,0.010193792087603626,12.531324863433838,1.5387799739837646
0.11526346206665039,0.9978468418121338,0.025465726852416992,-425.40905526905647,0.052899707,8,-655.9127668118049,-1052.4654890843033,0.627669823673406,44,2.874058,17.708735,471.68645500235533,-161.71256326138973,-1832.7948274612427,1.0188762,1.8494926479206697e-08,-0.017526773735880852,0.0,0.009607045911252499,0.01752679223080733,13.89366602897644,1.3599140644073486
0.11215949058532715,0.9516983032226562,0.025709867477416992,-404.0819277544118,0.048262835,9,-661.9201403827111,-1083.7776647994815,0.741976303096479,43,2.8795483,17.806229,489.2691063843078,-178.58545576035976,-2011.2417063713074,1.0229545,-4.761229632777031e-09,-0.011074183508753777,0.0,0.006613462697714567,0.011074178747524144,15.198760032653809,1.302844762802124
0.11134123802185059,0.9325637817382812,0.024095773696899414,-292.7189895550228,0.057623263,10,-597.2827246436292,-952.7804803002456,0.648302480949507,44,2.8733175,17.695625,438.7279586658026,-256.0629217028618,-1925.6756658554077,1.0211333,1.1627280471770973e-08,-0.010043003596365452,0.0,0.006524798460304737,0.010043015223645924,16.491230010986328,1.2901859283447266
0.11315250396728516,0.9278867244720459,0.02517080307006836,-310.82707196407296,0.0319823,11,-629.8603134536152,-1009.0133798761293,0.6565909269651244,45,2.864656,17.543016,449.99413134712375,-167.75561375170946,-1869.76320874691,1.0168122,-1.996117049429813e-09,-0.011665062047541142,0.0,0.009886800311505795,0.011665060051424092,17.77060890197754,1.2772080898284912
